household_id,income,household_size,building_type,home_age,sqft,region,utility,urban,dac_flag,baseline_gas_therms_year,baseline_elec_kwh_year,elec_rate_cents_kwh,gas_rate_dollars_therm,received_prior_rebate,adopted_heat_pump,adoption_probability,prob_decile
885,77157.0,4,multi_family,40.0,2394.0,Northeast,UtilityB,0,0,341.95,2170.86,27.3,1.51,0,0,0.40762195,10
886,109928.0,4,apartment,30.0,1479.0,South,UtilityB,0,0,514.24,2420.6,27.14,1.66,1,1,0.8576696,8
887,126910.0,3,multi_family,29.0,2937.0,Northeast,UtilityA,0,0,759.79,1447.77,25.65,1.53,1,1,0.91380304,6
888,101035.0,2,single_family,4.0,2649.0,West,UtilityC,0,0,1211.35,2662.75,19.84,2.29,0,1,0.9435654,4
889,142842.0,4,single_family,70.0,1368.0,Midwest,UtilityB,0,1,1012.26,2127.62,21.8,2.13,0,1,0.97875243,2
890,100081.0,6,single_family,41.0,2622.0,Northeast,UtilityC,1,0,914.37,1422.17,22.29,1.65,0,1,0.91198355,6
891,94066.0,2,apartment,34.0,2766.0,South,UtilityC,0,1,590.82,2036.15,21.13,1.27,1,1,0.9073784,6
892,92212.0,1,single_family,18.0,1465.0,West,UtilityA,1,0,810.56,937.6,16.49,1.38,0,1,0.9376734,5
893,46435.0,1,single_family,10.0,1180.0,West,UtilityA,0,0,494.56,1911.98,27.76,1.08,0,1,0.9858301,1
894,113680.0,4,single_family,47.0,507.0,West,UtilityA,0,1,737.64,1571.64,23.73,1.28,0,1,0.8033076,8
895,15000.0,2,single_family,27.0,2028.0,West,UtilityA,1,0,299.34,3001.78,25.48,1.87,0,1,0.9492273,4
896,67412.0,3,single_family,42.0,1216.0,Midwest,UtilityC,1,1,651.07,2494.51,24.64,1.36,0,1,0.9612039,3
897,85688.0,6,multi_family,3.0,2046.0,South,UtilityC,0,0,298.63,930.19,20.27,1.53,1,1,0.8572532,8
898,61307.0,1,single_family,61.0,1459.0,Midwest,UtilityA,0,1,888.31,1154.31,16.0,2.07,0,1,0.8292459,8
899,71447.0,2,apartment,48.0,1332.0,West,UtilityA,0,0,792.64,3544.89,25.0,1.82,0,1,0.95003104,4
900,140181.0,2,apartment,28.0,1463.0,Northeast,UtilityC,1,0,1055.78,1445.09,24.75,1.63,0,1,0.959018,3
901,118121.0,3,single_family,39.0,1020.0,South,UtilityB,1,1,319.88,920.51,23.16,1.55,0,1,0.94126445,4
902,64425.0,5,apartment,45.0,1463.0,Midwest,UtilityB,0,0,1415.33,2213.43,30.61,1.52,0,1,0.96498156,3
903,70913.0,2,single_family,3.0,1358.0,West,UtilityA,0,0,558.42,2821.48,19.73,1.97,0,1,0.67689,9
904,46690.0,1,single_family,64.0,1792.0,Midwest,UtilityA,1,1,882.75,1545.42,20.74,1.72,0,0,0.31169593,10
905,106150.0,1,single_family,40.0,1863.0,West,UtilityA,1,0,364.06,2007.95,22.83,1.5,1,1,0.8470658,8
906,77508.0,5,multi_family,16.0,1157.0,West,UtilityA,1,1,674.4,1636.02,20.01,1.09,0,1,0.9817654,1
907,26006.0,1,multi_family,8.0,2460.0,Northeast,UtilityA,1,0,529.49,2225.34,21.06,1.79,0,1,0.6249994,9
908,88024.0,4,single_family,50.0,1704.0,West,UtilityA,0,0,792.49,1215.08,26.13,1.74,0,1,0.8843238,7
909,98169.0,4,multi_family,34.0,2701.0,Midwest,UtilityA,0,0,224.81,1853.32,19.41,0.97,1,1,0.876222,7
910,113894.0,1,multi_family,40.0,1945.0,South,UtilityB,0,0,348.76,2468.01,19.68,1.54,0,0,0.7183902,9
911,82799.0,4,multi_family,31.0,1841.0,Midwest,UtilityA,1,1,925.1,1423.82,24.31,1.73,0,1,0.91201043,6
912,73820.0,2,single_family,10.0,1505.0,South,UtilityC,1,0,344.88,2393.98,16.72,1.5,0,1,0.9328367,5
913,144588.0,4,multi_family,40.0,2169.0,Midwest,UtilityA,1,0,533.81,2180.93,21.67,2.33,0,1,0.9686401,2
914,85198.0,1,multi_family,26.0,1820.0,South,UtilityB,1,0,499.56,1027.53,21.46,2.21,0,1,0.81282604,8
915,106587.0,5,single_family,30.0,2315.0,West,UtilityA,1,0,642.7,1232.93,24.51,1.1,0,1,0.87918055,7
916,68814.0,5,multi_family,78.0,2763.0,Midwest,UtilityC,1,0,381.01,2290.24,25.21,1.5,0,1,0.88200814,7
917,105697.0,1,single_family,47.0,1364.0,Northeast,UtilityA,0,1,961.87,1227.08,21.36,1.99,0,0,0.96869165,2
918,41331.0,4,multi_family,49.0,2168.0,Northeast,UtilityA,0,1,648.74,588.75,21.66,1.57,0,1,0.9480908,4
919,71138.0,4,multi_family,84.0,2151.0,Midwest,UtilityC,0,1,1008.46,1794.64,21.86,1.89,0,1,0.9749086,2
920,48752.0,1,single_family,38.0,2075.0,West,UtilityA,1,0,789.19,1741.08,20.77,1.34,0,1,0.89849037,6
921,66851.0,5,single_family,32.0,1540.0,Midwest,UtilityB,0,0,631.21,2241.1,27.17,0.97,0,1,0.938189,5
922,122514.0,4,multi_family,16.0,1552.0,South,UtilityB,1,0,142.79,2734.58,24.01,1.88,0,1,0.9610976,3
923,66630.0,2,multi_family,21.0,1450.0,West,UtilityA,1,1,734.5,1745.58,27.06,1.47,0,0,0.8474088,8
924,106548.0,3,multi_family,0.0,1438.0,Midwest,UtilityA,1,0,731.0,1932.12,18.49,2.63,0,1,0.9952195,1
925,130518.0,5,multi_family,46.0,1296.0,South,UtilityC,0,0,999.8,900.21,27.0,1.98,0,1,0.88703245,7
926,84173.0,4,single_family,5.0,1737.0,West,UtilityC,0,0,607.33,1460.12,22.48,1.18,0,1,0.9440161,4
927,114813.0,5,single_family,48.0,1345.0,South,UtilityA,0,1,101.96,3936.5,24.74,1.87,1,1,0.9660605,3
928,100933.0,1,multi_family,29.0,2061.0,Northeast,UtilityC,1,1,582.67,2096.79,14.36,1.57,0,1,0.9774129,2
929,88493.0,5,single_family,33.0,1834.0,West,UtilityC,1,1,753.59,2778.83,28.51,1.81,0,1,0.94657594,4
930,107509.0,1,multi_family,29.0,1901.0,West,UtilityB,1,0,581.06,1455.0,23.76,1.31,0,0,0.7205664,9
931,140198.0,4,single_family,58.0,1636.0,West,UtilityB,0,1,460.11,1364.73,29.46,1.72,0,1,0.9911499,1
932,65882.0,3,single_family,54.0,1841.0,West,UtilityA,0,0,815.52,1349.19,26.45,2.02,1,1,0.7910051,8
933,56224.0,1,multi_family,29.0,1652.0,West,UtilityA,1,0,205.12,2437.52,13.81,1.93,0,1,0.8984594,6
934,54463.0,5,multi_family,12.0,2268.0,South,UtilityC,1,0,576.74,1568.06,28.09,2.04,0,1,0.80946904,8
935,114833.0,4,multi_family,48.0,1535.0,Midwest,UtilityB,1,0,475.65,887.7,22.75,2.85,0,1,0.66858315,9
936,118881.0,4,single_family,11.0,2025.0,West,UtilityA,0,0,343.43,1624.67,24.57,1.41,0,1,0.96152097,3
937,68889.0,3,multi_family,0.0,1016.0,Northeast,UtilityB,1,0,638.38,1378.28,24.17,2.32,1,1,0.94521475,4
938,20920.0,2,single_family,40.0,2227.0,West,UtilityA,0,0,1060.1,2498.33,21.61,1.72,0,1,0.8698438,7
939,64757.0,4,multi_family,54.0,1464.0,Midwest,UtilityA,1,0,373.2,3456.88,20.38,1.45,0,1,0.95783687,3
940,101436.0,2,multi_family,22.0,1253.0,South,UtilityA,0,1,734.85,899.58,24.82,1.6,0,1,0.9734504,2
941,82998.0,5,single_family,38.0,1117.0,West,UtilityA,0,0,686.39,2124.92,18.67,1.96,1,1,0.8970245,7
942,90410.0,5,multi_family,22.0,1069.0,West,UtilityA,1,0,315.99,2642.52,22.11,1.45,0,1,0.97034574,2
943,69300.0,6,single_family,44.0,1511.0,Northeast,UtilityA,0,0,683.31,2291.04,27.61,0.82,0,1,0.9564885,3
944,115423.0,1,single_family,52.0,2699.0,South,UtilityB,1,1,486.99,1371.18,17.12,1.94,0,0,0.19345091,10
945,95296.0,4,multi_family,25.0,1414.0,Midwest,UtilityC,1,0,417.35,1503.66,21.2,1.69,0,1,0.77189535,9
946,102594.0,4,single_family,9.0,474.0,Northeast,UtilityA,0,0,413.02,1720.48,26.67,1.39,0,1,0.9635492,3
947,89772.0,6,apartment,1.0,2019.0,South,UtilityA,1,0,1465.03,1276.71,18.73,1.1,0,1,0.9895163,1
948,100731.0,3,single_family,49.0,1131.0,West,UtilityC,1,0,244.51,1861.61,14.37,1.76,1,1,0.9148567,6
949,98757.0,6,single_family,7.0,2289.0,West,UtilityA,1,0,906.73,2855.73,14.07,2.12,0,1,0.96216947,3
950,57158.0,2,multi_family,37.0,1547.0,South,UtilityB,0,0,515.41,2113.25,20.12,1.24,0,1,0.86446595,7
951,96192.0,6,single_family,46.0,1636.0,West,UtilityA,1,0,358.98,799.1,28.74,1.71,1,1,0.9703131,2
952,108745.0,4,apartment,20.0,2518.0,Midwest,UtilityC,0,0,470.19,1638.71,18.95,2.49,0,1,0.9276181,5
953,119654.0,6,single_family,27.0,2171.0,Midwest,UtilityA,0,0,937.82,3308.03,20.85,1.98,0,1,0.98177093,1
954,97483.0,2,single_family,50.0,1052.0,South,UtilityC,0,0,956.84,1211.46,22.21,1.6,1,1,0.94383687,4
955,56042.0,2,single_family,14.0,1140.0,West,UtilityC,1,0,353.61,2288.49,26.42,1.56,0,1,0.9851618,1
956,60660.0,4,single_family,12.0,730.0,South,UtilityC,1,0,674.61,1030.2,25.43,1.41,0,1,0.88609153,7
957,71946.0,4,single_family,25.0,3362.0,Northeast,UtilityB,1,0,654.81,2105.53,21.39,1.63,0,1,0.90543145,6
958,90684.0,1,single_family,56.0,1282.0,Midwest,UtilityB,1,0,505.27,1504.24,24.4,1.44,1,1,0.90658665,6
959,81333.0,4,single_family,62.0,2502.0,Northeast,UtilityC,1,0,705.29,3005.09,26.24,1.5,0,1,0.9081631,6
960,51288.0,3,single_family,28.0,1481.0,West,UtilityA,1,0,781.36,2997.22,15.42,1.56,0,1,0.94443655,4
961,51108.0,1,single_family,16.0,1152.0,Midwest,UtilityC,1,0,344.48,913.81,20.49,0.96,0,1,0.9513766,4
962,22044.0,4,single_family,51.0,1813.0,South,UtilityA,1,0,233.66,1619.31,17.2,1.55,1,1,0.895351,7
963,15000.0,5,single_family,0.0,1604.0,South,UtilityA,0,0,315.5,1442.28,19.09,2.69,0,1,0.9851103,1
964,81047.0,1,single_family,35.0,2281.0,Northeast,UtilityA,0,0,463.43,2262.96,24.6,1.06,0,1,0.90710425,6
965,154607.0,6,single_family,29.0,2289.0,Midwest,UtilityC,1,0,507.11,4031.56,17.2,2.23,0,1,0.99530596,1
966,138903.0,4,single_family,56.0,1446.0,South,UtilityA,1,0,815.8,1580.37,31.24,2.04,0,1,0.9626364,3
967,55653.0,2,single_family,58.0,936.0,Midwest,UtilityB,1,1,542.89,2869.14,24.64,1.88,0,1,0.9294642,5
968,89497.0,5,single_family,11.0,1082.0,South,UtilityB,0,0,463.82,1533.91,19.66,1.41,0,1,0.93558264,5
969,41063.0,6,apartment,33.0,431.0,West,UtilityB,1,0,228.3,1818.05,21.47,1.99,0,1,0.8611108,8
970,45637.0,6,single_family,19.0,1635.0,Northeast,UtilityA,0,1,923.84,1591.95,16.85,2.36,0,1,0.93143344,5
971,49076.0,5,single_family,24.0,1793.0,Midwest,UtilityB,0,0,353.29,2269.23,16.1,2.06,0,1,0.9332334,5
972,78235.0,2,multi_family,42.0,1114.0,South,UtilityB,0,0,958.82,3084.75,20.46,1.73,0,1,0.9402912,4
973,79526.0,1,single_family,23.0,1042.0,South,UtilityC,0,0,442.09,2461.09,27.23,1.64,0,1,0.92644125,5
974,92581.0,2,single_family,34.0,1790.0,West,UtilityC,1,1,325.43,1488.11,16.37,1.38,0,1,0.96957535,2
975,104896.0,6,multi_family,49.0,1421.0,Northeast,UtilityA,0,1,565.44,1023.48,26.93,1.68,0,1,0.9591013,3
976,74894.0,2,multi_family,60.0,1672.0,West,UtilityA,1,0,378.37,1274.26,21.26,1.86,0,1,0.8621941,8
977,86086.0,2,apartment,36.0,1580.0,South,UtilityB,1,1,490.8,2768.07,22.95,1.66,0,0,0.18813325,10
978,52186.0,6,apartment,32.0,1949.0,Midwest,UtilityA,1,0,557.42,1844.23,22.29,1.61,0,0,0.45427963,9
979,44665.0,2,single_family,8.0,1461.0,South,UtilityB,1,0,776.77,1919.7,25.1,1.61,0,1,0.61295193,9
980,40031.0,3,multi_family,62.0,1507.0,South,UtilityC,0,0,1186.26,2402.94,26.39,2.37,0,1,0.9241305,5
981,104477.0,2,single_family,40.0,671.0,Northeast,UtilityA,1,0,75.44,1736.61,21.14,1.71,0,1,0.9586797,3
982,74863.0,2,apartment,33.0,1770.0,Midwest,UtilityC,1,0,418.56,2532.02,24.04,1.73,1,0,0.76399064,9
983,28866.0,4,single_family,32.0,1853.0,Midwest,UtilityA,1,1,588.34,1598.61,27.2,0.7,0,1,0.9737583,2
984,83107.0,5,single_family,37.0,1693.0,South,UtilityC,1,0,290.04,1458.83,25.26,2.03,0,1,0.9042065,6
985,47535.0,2,single_family,45.0,2947.0,Northeast,UtilityA,0,0,720.07,1077.68,20.35,1.88,0,1,0.93987966,4
986,134811.0,1,single_family,48.0,1898.0,Northeast,UtilityC,1,0,608.66,648.72,21.22,1.86,0,1,0.9432312,4
987,67635.0,4,single_family,62.0,1706.0,Midwest,UtilityA,0,0,226.02,1861.24,18.05,1.88,0,0,0.2925525,10
988,105445.0,4,multi_family,35.0,2099.0,South,UtilityB,0,0,624.54,2339.43,29.27,1.26,0,0,0.34594807,10
989,117669.0,4,single_family,65.0,3068.0,West,UtilityA,0,1,371.33,2332.61,23.23,1.53,0,1,0.93054354,5
990,56352.0,3,multi_family,51.0,1952.0,Northeast,UtilityB,1,0,487.34,2812.7,16.39,2.35,0,1,0.921637,5
991,87281.0,5,single_family,29.0,466.0,West,UtilityC,1,0,1056.53,1685.66,18.64,1.08,0,1,0.9435608,4
992,101604.0,4,single_family,0.0,2059.0,South,UtilityC,1,0,245.02,3585.62,21.39,1.11,0,1,0.9084972,6
993,88466.0,5,single_family,32.0,1272.0,West,UtilityB,1,1,748.31,2795.43,27.37,1.05,0,1,0.9876744,1
994,95833.0,5,single_family,61.0,647.0,South,UtilityA,0,1,344.9,1772.62,21.24,1.57,0,1,0.881408,7
995,45111.0,3,single_family,14.0,2819.0,South,UtilityC,1,0,314.85,1070.2,24.42,2.28,0,1,0.9153199,6
996,101621.0,2,single_family,32.0,2689.0,West,UtilityA,1,0,409.21,2085.16,19.14,1.75,0,0,0.27672023,10
997,70415.0,4,single_family,33.0,1257.0,South,UtilityB,1,0,300.94,1099.68,24.58,2.08,1,1,0.9771005,2
998,95484.0,4,multi_family,49.0,1261.0,West,UtilityA,0,1,1315.67,1684.91,27.2,0.84,0,1,0.99287945,1
999,112600.0,4,single_family,22.0,1896.0,West,UtilityC,1,1,234.01,2606.29,25.16,1.3,0,1,0.937682,5
1000,105064.0,4,multi_family,13.0,1269.0,South,UtilityA,0,1,287.0,534.27,12.17,1.37,0,1,0.9861477,1
1001,95462.0,3,multi_family,41.0,1719.0,South,UtilityA,0,0,199.71,761.64,21.39,2.28,1,1,0.9588863,3
1002,104264.0,1,single_family,15.0,1372.0,South,UtilityA,1,0,366.35,1809.95,17.77,1.7,1,1,0.94802845,4
1003,105652.0,3,apartment,0.0,1560.0,South,UtilityB,0,0,570.13,1290.33,24.68,1.62,0,1,0.52949774,9
1004,129865.0,6,multi_family,67.0,957.0,South,UtilityA,0,0,599.6,2612.17,22.28,1.72,0,1,0.9719866,2
1005,83978.0,5,multi_family,49.0,2296.0,South,UtilityC,1,0,634.04,3201.66,28.85,1.55,0,1,0.93536735,5
1006,89919.0,5,multi_family,68.0,2522.0,Northeast,UtilityB,0,0,653.31,1548.99,20.67,2.44,1,1,0.94749296,4
1007,112962.0,5,single_family,47.0,1740.0,West,UtilityC,1,0,844.82,2221.09,22.29,2.42,0,1,0.965953,3
1008,70288.0,6,apartment,44.0,1778.0,Midwest,UtilityA,0,1,1066.31,919.36,21.51,2.09,0,1,0.94161564,4
1009,44942.0,2,single_family,37.0,2177.0,Midwest,UtilityB,1,1,717.02,1955.82,24.87,2.04,0,1,0.97064406,2
1010,99797.0,5,single_family,26.0,1801.0,Midwest,UtilityA,1,1,559.51,1142.5,18.11,1.44,1,1,0.9877702,1
1011,78819.0,1,multi_family,40.0,2838.0,Northeast,UtilityC,1,1,349.62,1203.81,18.0,1.83,0,1,0.9389512,5
1012,48774.0,2,single_family,19.0,1010.0,South,UtilityA,1,1,587.21,1636.81,19.75,0.84,0,1,0.97205,2
1013,100016.0,1,multi_family,9.0,2317.0,Northeast,UtilityA,1,0,704.91,1210.4,24.34,1.47,1,1,0.95062953,4
1014,127934.0,3,single_family,23.0,1731.0,Northeast,UtilityA,1,0,478.89,1989.34,26.16,1.02,0,1,0.97603184,2
1015,36108.0,1,single_family,56.0,1127.0,Northeast,UtilityA,0,0,773.14,1739.48,21.63,1.84,0,1,0.83616006,8
1016,115670.0,3,apartment,5.0,3148.0,Northeast,UtilityC,0,0,647.8,1327.97,24.37,1.6,1,0,0.80461866,8
1017,15000.0,1,single_family,6.0,3231.0,West,UtilityA,1,0,380.68,1284.75,24.03,1.95,0,0,0.24607448,10
1018,72991.0,1,single_family,42.0,1675.0,South,UtilityB,1,1,411.06,2122.65,21.77,1.9,0,1,0.9146661,6
1019,140215.0,3,multi_family,22.0,2067.0,Northeast,UtilityA,0,1,905.4,2325.27,21.67,2.09,0,1,0.98280257,1
1020,75150.0,3,multi_family,40.0,1517.0,South,UtilityA,1,1,198.15,1808.3,25.05,1.34,0,1,0.95256907,4
1021,87698.0,3,multi_family,50.0,1614.0,South,UtilityC,1,1,218.59,2250.32,29.66,0.92,0,1,0.82883644,8
1022,107886.0,3,single_family,39.0,1121.0,South,UtilityB,1,1,321.29,1088.07,25.95,2.42,0,1,0.99586725,1
1023,33506.0,3,apartment,17.0,1032.0,Midwest,UtilityC,1,0,1357.04,1158.61,26.81,1.42,0,0,0.32733005,10
1024,87163.0,1,multi_family,56.0,2906.0,South,UtilityA,1,1,658.58,1349.55,30.16,1.62,1,0,0.24147795,10
1025,86926.0,3,multi_family,45.0,1777.0,Northeast,UtilityB,1,1,408.5,1049.36,19.21,2.07,1,1,0.9155494,6
1026,140870.0,6,single_family,31.0,1830.0,Midwest,UtilityB,0,1,663.24,560.33,24.81,1.52,0,1,0.98992085,1
1027,47928.0,1,single_family,30.0,1314.0,West,UtilityB,1,0,392.35,1567.02,27.83,1.18,0,1,0.9478332,4
1028,73554.0,1,single_family,37.0,1914.0,South,UtilityA,0,0,557.69,1252.32,25.76,2.49,0,1,0.9768878,2
1029,57149.0,5,single_family,24.0,898.0,Northeast,UtilityA,1,1,431.28,1458.9,19.6,1.42,0,0,0.5166477,9
1030,53968.0,4,single_family,0.0,1336.0,Midwest,UtilityA,1,0,652.48,1198.84,18.81,2.38,0,1,0.9621241,3
1031,118822.0,2,single_family,45.0,1080.0,South,UtilityB,1,0,499.53,1428.35,28.53,1.79,0,1,0.8902937,7
1032,85800.0,5,multi_family,44.0,2576.0,Northeast,UtilityB,1,0,412.33,1733.43,23.66,2.05,0,1,0.92875385,5
1033,68333.0,2,single_family,0.0,809.0,Midwest,UtilityB,1,0,556.92,2207.84,23.22,2.04,0,1,0.9475864,4
1034,69465.0,4,single_family,40.0,1092.0,Midwest,UtilityA,1,0,455.01,2717.77,22.08,1.48,0,0,0.5810447,9
1035,68103.0,4,single_family,65.0,571.0,Midwest,UtilityB,1,1,454.79,1536.9,28.04,1.88,0,0,0.17092168,10
1036,70786.0,2,apartment,7.0,1266.0,South,UtilityA,1,1,262.61,1242.55,25.9,2.43,0,1,0.9922152,1
1037,47067.0,5,single_family,29.0,1524.0,Northeast,UtilityC,0,1,645.12,797.23,21.26,2.17,0,0,0.3136473,10
1038,77238.0,4,single_family,26.0,2387.0,South,UtilityA,1,0,1562.64,3666.49,25.65,2.11,1,0,0.16277145,10
1039,74224.0,2,apartment,63.0,1667.0,Northeast,UtilityB,1,0,568.74,2305.59,22.71,1.92,0,0,0.4238227,9
1040,62266.0,5,multi_family,52.0,1554.0,West,UtilityA,0,0,468.29,1838.88,25.49,1.61,0,1,0.8966102,7
1041,89651.0,4,single_family,12.0,1980.0,South,UtilityA,0,0,475.29,947.27,27.42,1.3,0,1,0.9144075,6
1042,92197.0,6,multi_family,37.0,1534.0,Northeast,UtilityA,1,0,889.73,602.76,26.95,2.28,0,1,0.89174986,7
1043,68301.0,5,apartment,76.0,3246.0,Northeast,UtilityA,1,1,115.25,783.26,15.1,1.42,0,1,0.91565406,6
1044,80676.0,2,single_family,18.0,1445.0,South,UtilityA,1,1,576.47,1370.19,24.05,1.45,0,1,0.8721389,7
1045,149759.0,6,multi_family,30.0,2048.0,South,UtilityB,0,0,513.81,1267.8,27.91,1.65,0,1,0.9572755,3
1046,148613.0,1,single_family,40.0,2296.0,Midwest,UtilityA,0,0,498.82,1227.43,19.12,1.06,0,0,0.30539355,10
1047,53377.0,3,multi_family,18.0,1428.0,Northeast,UtilityC,0,0,549.17,1303.8,29.96,1.5,0,1,0.93441594,5
1048,57567.0,4,multi_family,65.0,1899.0,South,UtilityA,1,0,332.5,2456.52,24.48,1.35,0,1,0.91790086,6
1049,53218.0,4,apartment,21.0,1499.0,Midwest,UtilityA,1,0,338.6,943.88,25.83,1.07,0,0,0.095681936,10
1050,116712.0,2,multi_family,2.0,1964.0,Northeast,UtilityB,0,0,245.77,758.76,25.83,1.15,0,1,0.9681805,2
1051,73044.0,2,single_family,20.0,1861.0,Midwest,UtilityB,1,0,653.06,1067.51,16.62,1.63,0,1,0.91977113,6
1052,92190.0,5,single_family,43.0,1716.0,West,UtilityA,0,0,145.55,1084.05,25.98,2.05,0,1,0.9723895,2
1053,144909.0,6,apartment,14.0,1107.0,Midwest,UtilityB,0,1,590.9,1354.41,23.97,1.61,0,1,0.9772282,2
1054,84686.0,5,single_family,36.0,2918.0,Northeast,UtilityC,0,0,409.34,792.7,20.21,1.21,0,1,0.9335598,5
1055,106187.0,4,single_family,41.0,2152.0,Northeast,UtilityA,0,0,328.99,2062.32,28.49,1.38,1,1,0.97088,2
1056,100613.0,5,multi_family,6.0,847.0,South,UtilityA,1,0,559.99,1236.72,14.42,1.78,1,1,0.9820796,1
1057,67353.0,2,single_family,19.0,1548.0,South,UtilityA,1,0,438.85,1578.52,19.55,2.1,1,1,0.8264986,8
1058,116775.0,6,single_family,37.0,858.0,South,UtilityC,0,0,553.88,1697.67,27.81,2.03,1,1,0.9435993,4
1059,59509.0,1,single_family,44.0,2257.0,South,UtilityA,1,1,342.07,1452.09,26.04,1.74,0,1,0.94065523,4
1060,125196.0,4,single_family,19.0,1787.0,South,UtilityA,1,1,619.21,492.77,19.85,2.25,0,1,0.9874277,1
1061,67376.0,3,multi_family,33.0,1802.0,South,UtilityC,1,0,506.51,2321.96,19.15,1.43,0,1,0.8297994,8
1062,70661.0,6,single_family,24.0,1295.0,West,UtilityC,1,0,757.1,2686.14,21.35,1.17,0,1,0.84942913,8
1063,52345.0,2,single_family,45.0,1611.0,West,UtilityA,0,0,267.57,984.47,23.57,1.53,0,1,0.917398,6
1064,57272.0,4,multi_family,40.0,2272.0,Midwest,UtilityA,1,0,437.96,1211.92,20.63,2.15,0,0,0.4674594,9
1065,72197.0,1,single_family,23.0,2433.0,South,UtilityB,0,0,412.79,1112.07,22.06,1.92,0,1,0.85048413,8
1066,15000.0,2,multi_family,40.0,2308.0,Northeast,UtilityC,1,1,686.95,885.81,22.77,2.08,1,0,0.24615338,10
1067,78000.0,3,single_family,22.0,869.0,Northeast,UtilityA,0,0,838.93,2173.12,21.11,1.61,0,1,0.8394055,8
1068,69761.0,5,single_family,39.0,1688.0,Midwest,UtilityA,1,0,574.54,1987.41,20.69,1.7,1,1,0.9374453,5
1069,108700.0,2,single_family,39.0,1952.0,West,UtilityC,0,0,498.24,1228.14,17.8,1.56,1,1,0.8543785,8
1070,97689.0,5,multi_family,77.0,1359.0,West,UtilityB,1,0,757.56,1208.05,22.4,1.3,0,0,0.4550211,9
1071,63771.0,4,apartment,23.0,805.0,South,UtilityA,1,1,456.11,1817.82,22.32,1.66,0,0,0.2684763,10
1072,71243.0,6,single_family,27.0,1028.0,South,UtilityC,1,0,1061.73,1493.39,18.76,1.56,0,1,0.8479659,8
1073,77961.0,2,single_family,17.0,2700.0,Northeast,UtilityB,1,0,375.63,1832.28,23.64,1.45,0,0,0.43856573,9
1074,129579.0,2,single_family,9.0,1085.0,West,UtilityC,1,0,184.78,1310.25,27.22,1.89,0,1,0.99761534,1
1075,60331.0,6,single_family,21.0,1829.0,Northeast,UtilityA,1,1,264.63,1758.14,22.76,1.7,0,1,0.8317701,8
1076,63407.0,2,single_family,43.0,1706.0,West,UtilityA,0,0,445.43,2368.56,24.23,2.19,1,1,0.9849651,1
1077,51142.0,2,apartment,45.0,1708.0,Northeast,UtilityB,1,0,1292.19,1582.33,26.46,1.3,0,1,0.9074472,6
1078,40539.0,5,multi_family,36.0,1608.0,Northeast,UtilityA,1,0,338.61,2968.88,22.37,1.48,0,1,0.9855167,1
1079,94210.0,5,single_family,24.0,2273.0,South,UtilityA,1,0,1055.78,1848.44,26.08,0.94,0,0,0.7572016,9
1080,91087.0,1,single_family,20.0,1821.0,Northeast,UtilityB,0,1,571.65,642.34,13.29,1.25,1,1,0.98642415,1
1081,123483.0,6,single_family,12.0,1425.0,Northeast,UtilityB,0,0,337.85,1528.04,19.67,1.9,0,1,0.9701239,2
1082,116242.0,4,single_family,19.0,1831.0,South,UtilityA,1,0,464.21,2108.1,18.1,1.97,0,1,0.9298777,5
1083,156914.0,2,single_family,4.0,1033.0,South,UtilityA,1,0,793.38,1933.7,28.14,1.92,0,1,0.97842306,2
1084,82784.0,4,apartment,57.0,2086.0,Midwest,UtilityB,1,0,489.76,2093.06,25.03,2.17,0,1,0.9455058,4
1085,77184.0,2,single_family,67.0,1391.0,South,UtilityB,1,0,342.15,1734.57,17.67,1.87,0,1,0.85398227,8
1086,45993.0,2,single_family,0.0,1426.0,South,UtilityA,1,1,448.58,2905.58,18.6,1.67,0,0,0.14770606,10
1087,105897.0,1,single_family,36.0,2108.0,Northeast,UtilityA,1,0,874.18,2203.38,17.02,1.92,0,1,0.8056848,8
1088,88556.0,1,single_family,35.0,1556.0,South,UtilityA,1,0,1471.55,1677.91,23.81,1.35,0,1,0.96773916,2
1089,104538.0,4,apartment,34.0,1589.0,South,UtilityC,1,0,774.68,1850.93,23.28,0.99,0,0,0.34955567,10
1090,50826.0,5,multi_family,18.0,2501.0,West,UtilityC,1,1,1090.02,3528.47,20.81,1.49,0,1,0.9753778,2
1091,95548.0,3,multi_family,50.0,1216.0,South,UtilityB,0,0,765.43,2803.2,18.99,1.54,0,1,0.83298284,8
1092,91156.0,1,multi_family,38.0,2099.0,South,UtilityB,1,0,762.48,1510.84,22.37,1.7,0,1,0.544391,9
1093,89171.0,3,single_family,51.0,2370.0,South,UtilityA,0,0,686.02,1868.62,32.81,1.33,0,0,0.25023207,10
1094,64502.0,5,multi_family,15.0,2500.0,South,UtilityA,0,0,632.94,2894.33,20.96,1.41,1,1,0.90393674,6
1095,120680.0,6,multi_family,2.0,3106.0,West,UtilityA,1,1,381.51,1065.79,27.07,1.97,1,1,0.9902784,1
1096,146509.0,5,single_family,39.0,1415.0,South,UtilityA,1,0,546.81,1384.12,21.3,1.16,0,0,0.8632996,8
1097,51690.0,3,single_family,11.0,1279.0,Northeast,UtilityA,0,0,773.66,2432.12,26.37,1.61,0,0,0.41314974,10
1098,106613.0,4,multi_family,51.0,2290.0,West,UtilityA,1,0,634.55,1190.23,24.91,1.41,0,1,0.8964244,7
